#EDL	Date	26.3.2019	Local Time	 3:23:35		
Rate (Hz)	Main array								Hub interface
128	element_1	element_2	element_3	element_4	element_5	element_6	element_7	element_8	element_1
Time	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Digital Outputs
s	m	m	m	m	m	m	m	m	
02:51:59.883	-0.00853082	-0.00617121	0.00317509	0.00399538	-0.00985959	0.00656896	0.00250502	-0.00508900	0
02:51:59.891	-0.00848567	-0.00596987	0.00343431	0.00396416	-0.00992430	0.00665860	0.00264097	-0.00498993	0
02:51:59.898	-0.00841794	-0.00576852	0.00362872	0.00390173	-0.01002138	0.00674824	0.00281577	-0.00489086	0
02:51:59.906	-0.00835021	-0.00553840	0.00385554	0.00387051	-0.01015081	0.00679307	0.00297115	-0.00474225	0
02:51:59.914	-0.00830505	-0.00530829	0.00411477	0.00374563	-0.01021552	0.00688271	0.00312653	-0.00461841	0
02:51:59.922	-0.00825990	-0.00507817	0.00427679	0.00368320	-0.01024788	0.00697235	0.00324306	-0.00454411	0
02:51:59.930	-0.00816959	-0.00484804	0.00450362	0.00362076	-0.01031259	0.00701717	0.00337902	-0.00439550	0
02:51:59.938	-0.00807928	-0.00458915	0.00473045	0.00358954	-0.01040966	0.00703958	0.00347613	-0.00427166	0
02:51:59.945	-0.00801155	-0.00435902	0.00495729	0.00346467	-0.01040966	0.00710682	0.00363151	-0.00414783	0
02:51:59.953	-0.00792124	-0.00410012	0.00518413	0.00337101	-0.01044202	0.00712923	0.00376747	-0.00402399	0
02:51:59.961	-0.00783093	-0.00386999	0.00531375	0.00327736	-0.01044202	0.00717405	0.00390342	-0.00387538	0
02:51:59.969	-0.00771805	-0.00361108	0.00550819	0.00318371	-0.01047437	0.00719646	0.00405880	-0.00380108	0
02:51:59.977	-0.00760516	-0.00340971	0.00573503	0.00305884	-0.01047437	0.00719646	0.00421418	-0.00365247	0
02:51:59.984	-0.00746970	-0.00315080	0.00589707	0.00296518	-0.01047437	0.00719646	0.00435013	-0.00347910	0
02:51:59.992	-0.00735681	-0.00289189	0.00602670	0.00284032	-0.01044202	0.00721887	0.00452493	-0.00333049	0
02:52:00.000	-0.00724393	-0.00266174	0.00622114	0.00274666	-0.01040966	0.00724128	0.00468031	-0.00318188	0
02:52:00.008	-0.00710846	-0.00237405	0.00638318	0.00259058	-0.01037730	0.00724128	0.00481627	-0.00303328	0
02:52:00.016	-0.00697300	-0.00211513	0.00654522	0.00246571	-0.01034495	0.00721887	0.00497165	-0.00290944	0
02:52:00.023	-0.00686011	-0.00188497	0.00667485	0.00234085	-0.01021552	0.00721887	0.00510760	-0.00276083	0
02:52:00.031	-0.00667950	-0.00162604	0.00680449	0.00221598	-0.01018316	0.00717405	0.00524356	-0.00261222	0
02:52:00.039	-0.00652146	-0.00136710	0.00690171	0.00209112	-0.01015081	0.00717405	0.00536009	-0.00246362	0
02:52:00.047	-0.00636341	-0.00113694	0.00699894	0.00190382	-0.01005373	0.00710682	0.00553489	-0.00229024	0
02:52:00.055	-0.00625053	-0.00087800	0.00709617	0.00177896	-0.00998902	0.00710682	0.00563200	-0.00216640	0
02:52:00.063	-0.00609249	-0.00059028	0.00709617	0.00159167	-0.00985959	0.00703958	0.00576796	-0.00199303	0
02:52:00.070	-0.00591187	-0.00033133	0.00716099	0.00149802	-0.00976251	0.00697235	0.00588449	-0.00181966	0
02:52:00.078	-0.00575383	-0.00010115	0.00725822	0.00131073	-0.00966544	0.00694994	0.00598161	-0.00167105	0
02:52:00.086	-0.00559579	0.00018657	0.00725822	0.00112345	-0.00953601	0.00690512	0.00609814	-0.00149768	0
02:52:00.094	-0.00543775	0.00041676	0.00725822	0.00093616	-0.00937422	0.00681548	0.00619525	-0.00134907	0
02:52:00.102	-0.00525713	0.00070449	0.00729063	0.00081130	-0.00927714	0.00677065	0.00629236	-0.00117569	0
02:52:00.109	-0.00514425	0.00096346	0.00732304	0.00062402	-0.00911534	0.00668101	0.00638947	-0.00097755	0
02:52:00.117	-0.00500878	0.00119365	0.00729063	0.00040553	-0.00898591	0.00656896	0.00646716	-0.00082895	0
02:52:00.125	-0.00480559	0.00142385	0.00725822	0.00024946	-0.00882411	0.00647932	0.00654485	-0.00063080	0
02:52:00.133	-0.00462497	0.00165405	0.00725822	0.00006218	-0.00866231	0.00636728	0.00660312	-0.00043266	0
02:52:00.141	-0.00446693	0.00191302	0.00716099	-0.00009388	-0.00846815	0.00627764	0.00668081	-0.00025929	0
02:52:00.148	-0.00430889	0.00205690	0.00712858	-0.00028116	-0.00833871	0.00614318	0.00675850	-0.00008591	0
02:52:00.156	-0.00417343	0.00231588	0.00709617	-0.00043722	-0.00817690	0.00600873	0.00683619	0.00011223	0
02:52:00.164	-0.00399281	0.00248854	0.00703135	-0.00062449	-0.00801510	0.00585187	0.00687503	0.00028560	0
02:52:00.172	-0.00387992	0.00263242	0.00699894	-0.00081176	-0.00782093	0.00571742	0.00691387	0.00048375	0
02:52:00.180	-0.00372188	0.00280508	0.00690171	-0.00096782	-0.00762676	0.00556057	0.00695272	0.00065712	0
02:52:00.188	-0.00354127	0.00292019	0.00677208	-0.00115508	-0.00743258	0.00538131	0.00699156	0.00085526	0
02:52:00.195	-0.00340580	0.00309285	0.00670726	-0.00127993	-0.00723841	0.00522446	0.00703041	0.00105340	0
02:52:00.203	-0.00324776	0.00317918	0.00657763	-0.00140477	-0.00704423	0.00504520	0.00706925	0.00122678	0
02:52:00.211	-0.00308972	0.00329429	0.00651281	-0.00152961	-0.00681769	0.00482114	0.00708867	0.00137538	0
02:52:00.219	-0.00295426	0.00335185	0.00635077	-0.00168566	-0.00659114	0.00464189	0.00708867	0.00154876	0
02:52:00.227	-0.00277364	0.00346696	0.00618873	-0.00184171	-0.00636459	0.00446264	0.00710810	0.00169737	0
02:52:00.234	-0.00263818	0.00355329	0.00605910	-0.00193534	-0.00610568	0.00423859	0.00710810	0.00184597	0
02:52:00.242	-0.00248014	0.00358207	0.00586466	-0.00206018	-0.00587912	0.00399214	0.00710810	0.00201935	0
02:52:00.250	-0.00232210	0.00363963	0.00576744	-0.00218502	-0.00565256	0.00379050	0.00708867	0.00211842	0
02:52:00.258	-0.00216406	0.00369718	0.00557300	-0.00227865	-0.00545837	0.00358887	0.00704983	0.00221749	0
02:52:00.266	-0.00198344	0.00369718	0.00534616	-0.00237227	-0.00516707	0.00336483	0.00704983	0.00239086	0
02:52:00.273	-0.00184798	0.00369718	0.00511932	-0.00249711	-0.00497287	0.00314080	0.00704983	0.00251470	0
02:52:00.281	-0.00166736	0.00378352	0.00492488	-0.00262194	-0.00471393	0.00291678	0.00699156	0.00266331	0
02:52:00.289	-0.00148674	0.00378352	0.00469805	-0.00268436	-0.00445499	0.00264796	0.00697214	0.00283668	0
02:52:00.297	-0.00132870	0.00378352	0.00447122	-0.00277799	-0.00422841	0.00242394	0.00687503	0.00293575	0
02:52:00.305	-0.00114809	0.00375474	0.00421198	-0.00293403	-0.00396946	0.00217753	0.00687503	0.00305959	0
02:52:00.313	-0.00101262	0.00375474	0.00398516	-0.00296524	-0.00374287	0.00190873	0.00677792	0.00320820	0
02:52:00.320	-0.00087716	0.00375474	0.00372593	-0.00309007	-0.00351629	0.00168473	0.00671965	0.00335681	0
02:52:00.328	-0.00069654	0.00372596	0.00343431	-0.00321490	-0.00322495	0.00141594	0.00664196	0.00348064	0
02:52:00.336	-0.00051592	0.00369718	0.00314269	-0.00327732	-0.00296599	0.00116956	0.00658370	0.00365402	0
02:52:00.344	-0.00035788	0.00366840	0.00294828	-0.00340215	-0.00273939	0.00090078	0.00648658	0.00375309	0
02:52:00.352	-0.00022242	0.00361085	0.00265667	-0.00343335	-0.00248042	0.00065440	0.00638947	0.00387693	0
02:52:00.359	-0.00004180	0.00355329	0.00236506	-0.00355818	-0.00222144	0.00038564	0.00631178	0.00402553	0
02:52:00.367	0.00013881	0.00346696	0.00210586	-0.00362060	-0.00196246	0.00011688	0.00617583	0.00417414	0
02:52:00.375	0.00029685	0.00335185	0.00184666	-0.00371422	-0.00170348	-0.00015187	0.00605929	0.00424844	0
02:52:00.383	0.00047747	0.00326552	0.00152267	-0.00377663	-0.00150924	-0.00042062	0.00592334	0.00439705	0
02:52:00.391	0.00063551	0.00312163	0.00132828	-0.00387025	-0.00118550	-0.00068935	0.00578738	0.00454566	0
02:52:00.398	0.00079355	0.00300652	0.00103670	-0.00390146	-0.00099125	-0.00095809	0.00567085	0.00466950	0
02:52:00.406	0.00097417	0.00277631	0.00071272	-0.00402629	-0.00069988	-0.00124920	0.00547663	0.00479334	0
02:52:00.414	0.00117736	0.00260365	0.00042115	-0.00402629	-0.00044087	-0.00149553	0.00532125	0.00491717	0
02:52:00.422	0.00133541	0.00237344	0.00016198	-0.00408870	-0.00021424	-0.00178663	0.00512702	0.00504101	0
02:52:00.430	0.00151602	0.00214323	-0.00016198	-0.00415111	0.00004477	-0.00205533	0.00497165	0.00514008	0
02:52:00.438	0.00171922	0.00191302	-0.00045354	-0.00418232	0.00027141	-0.00230164	0.00477742	0.00521439	0
02:52:00.445	0.00192241	0.00174037	-0.00080988	-0.00421353	0.00053043	-0.00257033	0.00460262	0.00536299	0
02:52:00.453	0.00212561	0.00148140	-0.00113382	-0.00424473	0.00078945	-0.00281662	0.00438898	0.00548683	0
02:52:00.461	0.00232880	0.00122243	-0.00139297	-0.00430714	0.00101610	-0.00308530	0.00417533	0.00556114	0
02:52:00.469	0.00248684	0.00096346	-0.00174929	-0.00433835	0.00121037	-0.00335397	0.00394227	0.00563544	0
02:52:00.477	0.00269004	0.00070449	-0.00204082	-0.00430714	0.00150178	-0.00362263	0.00372862	0.00575928	0
02:52:00.484	0.00287065	0.00044553	-0.00236474	-0.00427594	0.00172844	-0.00389129	0.00347613	0.00583358	0
02:52:00.492	0.00309643	0.00021535	-0.00265626	-0.00433835	0.00198748	-0.00415994	0.00326249	0.00593265	0
02:52:00.500	0.00327704	-0.00010115	-0.00298016	-0.00433835	0.00218176	-0.00442858	0.00301000	0.00598219	0
02:52:00.508	0.00345766	-0.00038888	-0.00333645	-0.00430714	0.00237605	-0.00463006	0.00275751	0.00608126	0
02:52:00.516	0.00368343	-0.00061905	-0.00359556	-0.00430714	0.00260272	-0.00494346	0.00252444	0.00618033	0
02:52:00.523	0.00386405	-0.00093554	-0.00395184	-0.00424473	0.00286177	-0.00518970	0.00225253	0.00625463	0
02:52:00.531	0.00411240	-0.00122325	-0.00427572	-0.00424473	0.00302368	-0.00543593	0.00200004	0.00630417	0
02:52:00.539	0.00427044	-0.00153973	-0.00459960	-0.00418232	0.00321798	-0.00570454	0.00174755	0.00630417	0
02:52:00.547	0.00442848	-0.00182743	-0.00489108	-0.00415111	0.00341228	-0.00595076	0.00151448	0.00640324	0
02:52:00.555	0.00463167	-0.00211513	-0.00515017	-0.00408870	0.00357419	-0.00617459	0.00126199	0.00642801	0
02:52:00.563	0.00481229	-0.00243159	-0.00547403	-0.00405749	0.00376849	-0.00642080	0.00099008	0.00645277	0
02:52:00.570	0.00503806	-0.00274804	-0.00573311	-0.00399508	0.00396280	-0.00666700	0.00069875	0.00652708	0
02:52:00.578	0.00524126	-0.00306450	-0.00599219	-0.00393267	0.00405995	-0.00689082	0.00046568	0.00652708	0
02:52:00.586	0.00544445	-0.00338094	-0.00621888	-0.00387025	0.00425426	-0.00711463	0.00021319	0.00657661	0
02:52:00.594	0.00560249	-0.00369739	-0.00651033	-0.00380784	0.00438380	-0.00731606	-0.00001988	0.00655185	0
02:52:00.602	0.00580569	-0.00404259	-0.00676940	-0.00371422	0.00451334	-0.00751748	-0.00029179	0.00657661	0
02:52:00.609	0.00600888	-0.00435902	-0.00689893	-0.00362060	0.00467526	-0.00771890	-0.00050543	0.00657661	0
02:52:00.617	0.00621208	-0.00467545	-0.00715799	-0.00346456	0.00477242	-0.00794269	-0.00073850	0.00655185	0
02:52:00.625	0.00637012	-0.00496310	-0.00735228	-0.00340215	0.00490196	-0.00809935	-0.00101041	0.00655185	0
02:52:00.633	0.00657331	-0.00527952	-0.00754658	-0.00327732	0.00499912	-0.00830075	-0.00124348	0.00650231	0
02:52:00.641	0.00673135	-0.00553840	-0.00777324	-0.00318369	0.00509628	-0.00845740	-0.00149597	0.00647754	0
02:52:00.648	0.00693455	-0.00579728	-0.00790277	-0.00302765	0.00519344	-0.00863643	-0.00172904	0.00642801	0
02:52:00.656	0.00716032	-0.00605616	-0.00809705	-0.00290282	0.00529060	-0.00879307	-0.00198153	0.00640324	0
02:52:00.664	0.00731836	-0.00637256	-0.00822658	-0.00271557	0.00542015	-0.00892733	-0.00223402	0.00630417	0
02:52:00.672	0.00749898	-0.00666019	-0.00835610	-0.00262194	0.00545253	-0.00908397	-0.00248651	0.00630417	0
02:52:00.680	0.00770217	-0.00686153	-0.00848562	-0.00240348	0.00554969	-0.00921823	-0.00273900	0.00622986	0
02:52:00.688	0.00786021	-0.00712039	-0.00861513	-0.00224744	0.00564686	-0.00937486	-0.00297206	0.00613079	0
02:52:00.695	0.00806341	-0.00737925	-0.00874465	-0.00212260	0.00567924	-0.00948674	-0.00322455	0.00608126	0
02:52:00.703	0.00819887	-0.00749430	-0.00887417	-0.00193534	0.00571163	-0.00962100	-0.00349646	0.00595742	0
02:52:00.711	0.00835691	-0.00781067	-0.00893893	-0.00177929	0.00577641	-0.00968813	-0.00376838	0.00588312	0
02:52:00.719	0.00853753	-0.00798324	-0.00903606	-0.00156082	0.00580879	-0.00980000	-0.00402087	0.00575928	0
02:52:00.727	0.00869557	-0.00815580	-0.00910082	-0.00140477	0.00584118	-0.00993425	-0.00427336	0.00568497	0
02:52:00.734	0.00885361	-0.00835713	-0.00919796	-0.00121750	0.00590596	-0.00997900	-0.00452584	0.00553637	0
02:52:00.742	0.00898907	-0.00852969	-0.00923033	-0.00103024	0.00593834	-0.01006850	-0.00479776	0.00541253	0
02:52:00.750	0.00914711	-0.00867349	-0.00932747	-0.00084297	0.00593834	-0.01013563	-0.00503082	0.00526392	0
02:52:00.758	0.00926000	-0.00884605	-0.00935985	-0.00068691	0.00593834	-0.01018037	-0.00528331	0.00516485	0
02:52:00.766	0.00939546	-0.00896109	-0.00945698	-0.00043722	0.00593834	-0.01022512	-0.00549696	0.00504101	0
02:52:00.773	0.00955350	-0.00907613	-0.00945698	-0.00031237	0.00597073	-0.01026987	-0.00574945	0.00489241	0
02:52:00.781	0.00964381	-0.00919116	-0.00948936	-0.00012509	0.00597073	-0.01029225	-0.00598252	0.00474380	0
02:52:00.789	0.00975670	-0.00930620	-0.00952174	0.00009339	0.00590596	-0.01031462	-0.00621558	0.00457043	0
02:52:00.797	0.00989216	-0.00942124	-0.00945698	0.00024946	0.00593834	-0.01035937	-0.00640981	0.00442182	0
02:52:00.805	0.01000504	-0.00947875	-0.00955412	0.00040553	0.00590596	-0.01031462	-0.00662345	0.00427321	0
02:52:00.813	0.01011793	-0.00959379	-0.00948936	0.00062402	0.00584118	-0.01035937	-0.00683710	0.00409984	0
02:52:00.820	0.01018566	-0.00965130	-0.00948936	0.00084252	0.00577641	-0.01031462	-0.00701190	0.00390170	0
02:52:00.828	0.01025339	-0.00973758	-0.00945698	0.00099859	0.00577641	-0.01033699	-0.00722554	0.00372832	0
02:52:00.836	0.01038886	-0.00982386	-0.00939223	0.00118588	0.00564686	-0.01031462	-0.00738092	0.00360448	0
02:52:00.844	0.01045659	-0.00988137	-0.00932747	0.00137316	0.00561447	-0.01026987	-0.00757514	0.00340634	0
02:52:00.852	0.01050174	-0.00993889	-0.00929509	0.00159167	0.00548492	-0.01022512	-0.00774994	0.00320820	0
02:52:00.859	0.01050174	-0.00993889	-0.00919796	0.00171653	0.00538776	-0.01018037	-0.00790532	0.00298529	0
02:52:00.867	0.01059205	-0.00999640	-0.00913320	0.00190382	0.00529060	-0.01011325	-0.00804128	0.00281191	0
02:52:00.875	0.01063721	-0.00999640	-0.00903606	0.00212233	0.00516105	-0.01006850	-0.00823550	0.00261377	0
02:52:00.883	0.01068236	-0.00999640	-0.00884179	0.00227842	0.00506389	-0.01000138	-0.00841030	0.00244040	0
02:52:00.891	0.01068236	-0.00996765	-0.00874465	0.00246571	0.00499912	-0.00991188	-0.00854626	0.00219272	0
02:52:00.898	0.01070494	-0.00993889	-0.00864751	0.00262180	0.00486958	-0.00986713	-0.00868221	0.00201935	0
02:52:00.906	0.01070494	-0.00993889	-0.00845324	0.00277788	0.00474003	-0.00975525	-0.00879875	0.00179644	0
02:52:00.914	0.01072751	-0.00982386	-0.00829134	0.00293397	0.00457811	-0.00966575	-0.00895412	0.00157353	0
02:52:00.922	0.01070494	-0.00979510	-0.00806467	0.00312127	0.00444857	-0.00955387	-0.00903181	0.00137538	0
02:52:00.930	0.01065978	-0.00970882	-0.00787039	0.00327736	0.00435141	-0.00939724	-0.00916777	0.00117724	0
02:52:00.938	0.01063721	-0.00962255	-0.00767610	0.00340223	0.00422187	-0.00930774	-0.00926488	0.00095433	0
02:52:00.945	0.01061463	-0.00950751	-0.00744943	0.00358954	0.00396280	-0.00919585	-0.00936199	0.00075619	0
02:52:00.953	0.01054690	-0.00942124	-0.00725514	0.00368320	0.00386565	-0.00903922	-0.00949795	0.00053328	0
02:52:00.961	0.01050174	-0.00927744	-0.00699608	0.00380807	0.00367134	-0.00892733	-0.00957564	0.00035991	0
02:52:00.969	0.01041143	-0.00916240	-0.00680178	0.00393295	0.00357419	-0.00881545	-0.00967275	0.00011223	0
02:52:00.977	0.01034370	-0.00901861	-0.00654272	0.00402660	0.00334751	-0.00868118	-0.00973101	-0.00008591	0
02:52:00.984	0.01023082	-0.00890357	-0.00628365	0.00408904	0.00318560	-0.00854691	-0.00980870	-0.00028406	0
02:52:00.992	0.01014051	-0.00873101	-0.00605696	0.00421392	0.00295892	-0.00836789	-0.00988639	-0.00055650	0
02:52:01.000	0.01002762	-0.00855845	-0.00576549	0.00430757	0.00282939	-0.00821124	-0.00992524	-0.00075464	0
02:52:01.008	0.00986958	-0.00838589	-0.00557118	0.00437001	0.00263510	-0.00812173	-0.01000293	-0.00097755	0
02:52:01.016	0.00973412	-0.00821333	-0.00534449	0.00446367	0.00240843	-0.00794269	-0.01004177	-0.00117569	0
02:52:01.023	0.00959865	-0.00801200	-0.00508540	0.00449489	0.00224653	-0.00776366	-0.01006119	-0.00139860	0
02:52:01.031	0.00941804	-0.00783943	-0.00479392	0.00458855	0.00205224	-0.00760700	-0.01010004	-0.00164628	0
02:52:01.039	0.00919227	-0.00760934	-0.00456721	0.00458855	0.00182558	-0.00742796	-0.01011946	-0.00189396	0
02:52:01.047	0.00901165	-0.00737925	-0.00427572	0.00465099	0.00163130	-0.00724892	-0.01013888	-0.00211687	0
02:52:01.055	0.00876330	-0.00717791	-0.00398423	0.00468221	0.00143702	-0.00706987	-0.01013888	-0.00236455	0
02:52:01.063	0.00851495	-0.00691905	-0.00375751	0.00471343	0.00124275	-0.00689082	-0.01013888	-0.00258746	0
02:52:01.070	0.00826660	-0.00666019	-0.00346601	0.00474465	0.00104848	-0.00671177	-0.01013888	-0.00283513	0
02:52:01.078	0.00797310	-0.00640132	-0.00317450	0.00474465	0.00091896	-0.00653271	-0.01013888	-0.00308281	0
02:52:01.086	0.00767959	-0.00614245	-0.00288299	0.00474465	0.00072469	-0.00633127	-0.01010004	-0.00333049	0
02:52:01.094	0.00734094	-0.00585481	-0.00259147	0.00471343	0.00049805	-0.00615221	-0.01008062	-0.00360293	0
02:52:01.102	0.00702486	-0.00553840	-0.00236474	0.00474465	0.00033616	-0.00592838	-0.01002235	-0.00382584	0
02:52:01.109	0.00666362	-0.00525076	-0.00204082	0.00471343	0.00014190	-0.00572692	-0.00998350	-0.00407352	0
02:52:01.117	0.00627981	-0.00493434	-0.00171690	0.00477587	-0.00005236	-0.00552547	-0.00994466	-0.00434597	0
02:52:01.125	0.00594115	-0.00458915	-0.00142536	0.00468221	-0.00021424	-0.00530162	-0.00986697	-0.00459364	0
02:52:01.133	0.00555734	-0.00430149	-0.00110142	0.00468221	-0.00037612	-0.00507777	-0.00980870	-0.00484132	0
02:52:01.141	0.00515095	-0.00395629	-0.00077748	0.00465099	-0.00060275	-0.00487630	-0.00975044	-0.00508900	0
02:52:01.148	0.00474456	-0.00355355	-0.00051833	0.00461977	-0.00076463	-0.00467483	-0.00969217	-0.00536145	0
02:52:01.156	0.00433817	-0.00320834	-0.00022677	0.00452611	-0.00092650	-0.00440619	-0.00955621	-0.00558436	0
02:52:01.164	0.00390920	-0.00283435	0.00009719	0.00452611	-0.00108837	-0.00418232	-0.00951737	-0.00585680	0
02:52:01.172	0.00348024	-0.00248913	0.00038875	0.00446367	-0.00128262	-0.00395845	-0.00940084	-0.00607971	0
02:52:01.180	0.00307385	-0.00211513	0.00061553	0.00443245	-0.00144449	-0.00375696	-0.00928430	-0.00630262	0
02:52:01.188	0.00262230	-0.00171235	0.00087471	0.00437001	-0.00163873	-0.00353308	-0.00918719	-0.00652553	0
02:52:01.195	0.00217076	-0.00133833	0.00110150	0.00427636	-0.00176822	-0.00324202	-0.00909008	-0.00677321	0
02:52:01.203	0.00169664	-0.00096431	0.00139308	0.00421392	-0.00196246	-0.00299574	-0.00895412	-0.00699612	0
02:52:01.211	0.00124510	-0.00059028	0.00158747	0.00412026	-0.00215670	-0.00274945	-0.00883759	-0.00719426	0
02:52:01.219	0.00079355	-0.00015870	0.00184666	0.00412026	-0.00225382	-0.00252555	-0.00872106	-0.00736763	0
02:52:01.227	0.00031943	0.00018657	0.00204106	0.00396416	-0.00241568	-0.00227925	-0.00858510	-0.00756578	0
02:52:01.234	-0.00015469	0.00061817	0.00230026	0.00387051	-0.00260991	-0.00203294	-0.00844914	-0.00776392	0
02:52:01.242	-0.00065139	0.00099223	0.00246226	0.00377685	-0.00277176	-0.00174184	-0.00829377	-0.00796206	0
02:52:01.250	-0.00110293	0.00139507	0.00262427	0.00371441	-0.00286888	-0.00149553	-0.00813839	-0.00811067	0
02:52:01.258	-0.00159963	0.00179792	0.00278627	0.00349589	-0.00306310	-0.00124920	-0.00796359	-0.00823451	0
02:52:01.266	-0.00207375	0.00220078	0.00298068	0.00343345	-0.00316021	-0.00100287	-0.00780821	-0.00840788	0
02:52:01.273	-0.00257045	0.00257487	0.00311029	0.00327736	-0.00328970	-0.00071175	-0.00765283	-0.00855649	0
02:52:01.281	-0.00304457	0.00294897	0.00323989	0.00315249	-0.00345155	-0.00048780	-0.00745861	-0.00870509	0
02:52:01.289	-0.00349611	0.00338063	0.00336950	0.00302762	-0.00358103	-0.00024145	-0.00728381	-0.00885370	0
02:52:01.297	-0.00397023	0.00369718	0.00346671	0.00280910	-0.00367813	0.00002730	-0.00705074	-0.00895277	0
02:52:01.305	-0.00442178	0.00407130	0.00359632	0.00262180	-0.00383998	0.00031845	-0.00689536	-0.00907661	0
02:52:01.313	-0.00491847	0.00447420	0.00366113	0.00240328	-0.00387235	0.00054242	-0.00670114	-0.00920045	0
02:52:01.320	-0.00537002	0.00484834	0.00375833	0.00224720	-0.00403420	0.00081119	-0.00650692	-0.00929952	0
02:52:01.328	-0.00582156	0.00519370	0.00385554	0.00202869	-0.00409893	0.00103517	-0.00627385	-0.00937382	0
02:52:01.336	-0.00629568	0.00556784	0.00392035	0.00181018	-0.00416367	0.00130395	-0.00606020	-0.00944813	0
02:52:01.344	-0.00672465	0.00588443	0.00395275	0.00159167	-0.00426078	0.00152794	-0.00582714	-0.00957196	0
02:52:01.352	-0.00719877	0.00625859	0.00395275	0.00131073	-0.00432551	0.00175193	-0.00559407	-0.00962150	0
02:52:01.359	-0.00762774	0.00660398	0.00401756	0.00109223	-0.00435788	0.00199833	-0.00539985	-0.00969580	0
02:52:01.367	-0.00805670	0.00692059	0.00408237	0.00081130	-0.00442262	0.00224474	-0.00516678	-0.00972057	0
02:52:01.375	-0.00848567	0.00720842	0.00401756	0.00059281	-0.00445499	0.00242394	-0.00493371	-0.00974534	0
02:52:01.383	-0.00889206	0.00746747	0.00404996	0.00028067	-0.00455209	0.00267036	-0.00470065	-0.00981964	0
02:52:01.391	-0.00929845	0.00775530	0.00408237	0.00003097	-0.00458446	0.00287198	-0.00446758	-0.00981964	0
02:52:01.398	-0.00968226	0.00801436	0.00408237	-0.00021873	-0.00461682	0.00307360	-0.00423451	-0.00984441	0
02:52:01.406	-0.01004350	0.00821585	0.00401756	-0.00049964	-0.00464919	0.00325282	-0.00398202	-0.00984441	0
02:52:01.414	-0.01042731	0.00844613	0.00401756	-0.00081176	-0.00464919	0.00349925	-0.00372953	-0.00984441	0
02:52:01.422	-0.01081112	0.00864763	0.00401756	-0.00103024	-0.00468156	0.00367848	-0.00349646	-0.00986918	0
02:52:01.430	-0.01117236	0.00882034	0.00398516	-0.00127993	-0.00471393	0.00388012	-0.00324397	-0.00986918	0
